Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,North America,NAC,..,4326.68945902059,8414.78264182708,8802.59520211475,9150.12570266044,9434.51919693912,9789.07053781446,10127.8702439425,11183.8963264822,11448.382765381,11842.9198914656,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,OECD members,OED,..,2253.03171730742,4514.65042688391,4690.50875805177,4880.79467070959,5045.3123898561,5236.08986672699,5471.03122801418,5901.46523605175,6182.15178601452,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Other small states,OSS,..,610.303249319429,1204.13307207054,1261.886821014,1333.30284542602,1385.81572320659,1435.63853144464,1553.44352061618,1695.54500511525,1843.79439075107,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Pacific island small states,PSS,..,163.390696749533,272.916288032818,287.245978533205,288.510264072629,291.994828968971,346.339176817517,366.824355259491,361.154497173126,388.130044232595,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Post-demographic dividend,PST,..,2557.78439923168,5235.15571759546,5450.65956227704,5667.08807951833,5867.04825096424,6107.89268782361,6393.21475158212,6923.76883946116,7258.41466843397,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Pre-demographic dividend,PRE,..,60.624444340854,143.862323063209,144.696660100407,155.564327737703,153.122038986809,144.771065173576,149.947867289473,158.068450289284,171.814755234522,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Small states,SST,..,511.241832949829,1016.69121259489,1062.88914327621,1116.36793390672,1168.48933989736,1221.63536225729,1321.93636654904,1424.04556836163,1540.21731073879,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,South Asia,SAS,..,79.6812724051375,172.249772790343,179.481498449912,187.58356717496,173.17309556067,183.45307843491,197.718406488757,207.856752921559,227.628996197108,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,South Asia (IDA & IBRD),TSA,..,79.6812724051375,172.249772790343,179.481498449911,187.58356717496,173.17309556067,183.45307843491,197.718406488757,207.856752921559,227.628996197108,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sub-Saharan Africa,SSF,..,98.9074318157062,185.894376254817,190.408288108593,193.530005004955,189.496932688132,183.090242277729,187.982036421568,189.861371665734,204.747268428978,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sub-Saharan Africa (excluding high income),SSA,..,98.8371118242471,185.812657196367,190.330948693586,193.432333510689,189.400529283999,182.985698517992,187.879681468202,189.729778923326,204.634330526237,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,98.9074318157062,185.894376254817,190.408288108593,193.530005004955,189.496932688132,183.090242277729,187.982036421568,189.861371665734,204.747268428978,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Upper middle income,UMC,..,257.707748349943,724.484217628399,756.138275945944,782.443793825633,823.80970941422,875.603352867095,930.470992342409,987.79351478435,1070.14251338021,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,World,WLD,..,591.751993498834,1200.97527060412,1241.32303528291,1288.44798521765,1326.316605228,1378.3683917175,1438.95064456885,1547.46763424348,1631.51056756576,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2024,,,,,,,,,,,,,,,
